"Path","ProposedArchiveTarget","Classification","C1eScriptsCount","C1eTestsCount","LiveScriptsRefCount","LiveTestsRefCount","DependencyType","LiveScriptsRefs","LiveTestsRefs","C1eSampleRefs","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow"
"docs/241_v6_5_review_console_product_shell.md","docs/archive/numbered_legacy/241_v6_5_review_console_product_shell.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v6_5_review_console_product_shell.js","","docs/00_project_roadmap.md; README.md; scripts/validate_v6_5_review_console_product_shell.js","false","false"
"docs/242_v6_6_product_shell_qa_visual_polish.md","docs/archive/numbered_legacy/242_v6_6_product_shell_qa_visual_polish.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v6_6_product_shell_qa.js","","docs/00_project_roadmap.md; README.md; scripts/validate_v6_6_product_shell_qa.js","false","false"
"docs/243_v6_7_product_runtime_final_acceptance.md","docs/archive/numbered_legacy/243_v6_7_product_runtime_final_acceptance.md","validator-blocked","15","1","1","1","scripts_and_tests","scripts\validate_v6_7_product_runtime_final_acceptance.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v6_7_product_runtime_final_acceptance.js; tests/validation_checklist.md","false","false"
"docs/245_v6_8a_plugin_dashboard_draft_surface.md","docs/archive/numbered_legacy/245_v6_8a_plugin_dashboard_draft_surface.md","validator-blocked","1","1","1","1","scripts_and_tests","scripts\validate_v6_8_plugin_dashboard.js","tests\validation_checklist.md","docs/00_project_roadmap.md; docs/v6_8_plugin_dashboard_legacy_index.md; docs/v7_169_agent_board_and_validator_patch_gate.md","false","false"
"docs/246_v6_8b_plugin_dashboard_guard_hardening.md","docs/archive/numbered_legacy/246_v6_8b_plugin_dashboard_guard_hardening.md","validator-blocked","1","1","1","1","scripts_and_tests","scripts\validate_v6_8b_plugin_dashboard_guard_hardening.js","tests\validation_checklist.md","docs/00_project_roadmap.md; docs/v6_8_plugin_dashboard_legacy_index.md; docs/v7_169_agent_board_and_validator_patch_gate.md","false","false"
"docs/247_v6_9_release_panel_plan.md","docs/archive/numbered_legacy/247_v6_9_release_panel_plan.md","validator-blocked","12","1","1","1","scripts_and_tests","scripts\validate_v6_9_release_panel_plan.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v6_9_release_panel_plan.js; tests/validation_checklist.md","false","false"
"docs/248_v6_9a_release_panel_draft_surface.md","docs/archive/numbered_legacy/248_v6_9a_release_panel_draft_surface.md","validator-blocked","1","1","1","1","scripts_and_tests","scripts\validate_v6_9a_release_panel_draft_surface.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v6_9a_release_panel_draft_surface.js; tests/validation_checklist.md","false","false"
"docs/249_v6_9b_release_panel_guard_hardening.md","docs/archive/numbered_legacy/249_v6_9b_release_panel_guard_hardening.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v6_9b_release_panel_guard_hardening.js","","docs/00_project_roadmap.md; scripts/validate_v6_9b_release_panel_guard_hardening.js","false","false"
"docs/250_v6_10_product_runtime_rc_readiness_matrix.md","docs/archive/numbered_legacy/250_v6_10_product_runtime_rc_readiness_matrix.md","validator-blocked","6","1","1","1","scripts_and_tests","scripts\validate_v6_10_product_runtime_rc_readiness_matrix.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v6_10_product_runtime_rc_readiness_matrix.js; tests/validation_checklist.md","false","false"
"docs/252_v6_product_runtime_operator_runbook.md","docs/archive/numbered_legacy/252_v6_product_runtime_operator_runbook.md","validator-blocked","9","1","1","1","scripts_and_tests","scripts\validate_v6_operator_runbook_and_resume_capsule.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v6_operator_runbook_and_resume_capsule.js; tests/validation_checklist.md","false","false"
"docs/253_v6_10_resume_capsule.md","docs/archive/numbered_legacy/253_v6_10_resume_capsule.md","validator-blocked","6","1","1","1","scripts_and_tests","scripts\validate_v6_operator_runbook_and_resume_capsule.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v6_operator_runbook_and_resume_capsule.js; tests/validation_checklist.md","false","false"
"docs/254_v7_0_real_production_landing_preflight.md","docs/archive/numbered_legacy/254_v7_0_real_production_landing_preflight.md","validator-blocked","4","1","1","1","scripts_and_tests","scripts\validate_v7_0_real_production_landing_preflight.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v7_0_real_production_landing_preflight.js; tests/validation_checklist.md","false","false"
"docs/255_v7_0_a5_single_generation_authorization_template.md","docs/archive/numbered_legacy/255_v7_0_a5_single_generation_authorization_template.md","validator-blocked","7","1","1","1","scripts_and_tests","scripts\validate_v7_0_real_production_landing_preflight.js","tests\validation_checklist.md","docs/00_project_roadmap.md; scripts/validate_v7_0_real_production_landing_preflight.js; tests/validation_checklist.md","false","false"
"docs/256_v7_1_single_real_generation_controlled_run_package.md","docs/archive/numbered_legacy/256_v7_1_single_real_generation_controlled_run_package.md","validator-blocked","14","1","1","1","scripts_and_tests","scripts\validate_v7_1_single_real_generation_controlled_run_package.js","tests\validation_checklist.md","scripts/validate_v7_1_single_real_generation_controlled_run_package.js; tests/validation_checklist.md","false","false"
"docs/257_v7_2_generation_failure_taxonomy_and_retry_policy.md","docs/archive/numbered_legacy/257_v7_2_generation_failure_taxonomy_and_retry_policy.md","validator-blocked","5","1","1","1","scripts_and_tests","scripts\validate_v7_2_generation_failure_taxonomy_and_retry_policy.js","tests\validation_checklist.md","scripts/validate_v7_2_generation_failure_taxonomy_and_retry_policy.js; tests/validation_checklist.md","false","false"
"docs/258_v7_3_asset_acceptance_gate.md","docs/archive/numbered_legacy/258_v7_3_asset_acceptance_gate.md","validator-blocked","7","1","1","1","scripts_and_tests","scripts\validate_v7_3_asset_acceptance_gate.js","tests\validation_checklist.md","scripts/validate_v7_3_asset_acceptance_gate.js; tests/validation_checklist.md","false","false"
"docs/259_v7_4_memory_write_gate_package.md","docs/archive/numbered_legacy/259_v7_4_memory_write_gate_package.md","validator-blocked","8","1","1","1","scripts_and_tests","scripts\validate_v7_4_memory_write_gate_package.js","tests\validation_checklist.md","scripts/validate_v7_4_memory_write_gate_package.js; tests/validation_checklist.md","false","false"
"docs/260_v7_5_production_run_dry_run_prep.md","docs/archive/numbered_legacy/260_v7_5_production_run_dry_run_prep.md","validator-blocked","4","1","1","1","scripts_and_tests","scripts\validate_v7_5_production_run_dry_run_prep.js","tests\validation_checklist.md","scripts/validate_v7_5_production_run_dry_run_prep.js; tests/validation_checklist.md","false","false"
"docs/261_v7_5_a5_activation_checklist.md","docs/archive/numbered_legacy/261_v7_5_a5_activation_checklist.md","validator-blocked","10","1","1","1","scripts_and_tests","scripts\validate_v7_5_production_run_dry_run_prep.js","tests\validation_checklist.md","scripts/validate_v7_5_production_run_dry_run_prep.js; tests/validation_checklist.md","false","false"
"docs/262_v7_6_single_real_generation_activation_package.md","docs/archive/numbered_legacy/262_v7_6_single_real_generation_activation_package.md","validator-blocked","14","1","1","1","scripts_and_tests","scripts\validate_v7_6_single_real_generation_activation_package.js","tests\validation_checklist.md","scripts/validate_v7_6_single_real_generation_activation_package.js; tests/validation_checklist.md","false","false"
"docs/263_v7_6_operator_activation_checklist.md","docs/archive/numbered_legacy/263_v7_6_operator_activation_checklist.md","validator-blocked","4","1","1","1","scripts_and_tests","scripts\validate_v7_6_single_real_generation_activation_package.js","tests\validation_checklist.md","scripts/validate_v7_6_single_real_generation_activation_package.js; tests/validation_checklist.md","false","false"
"docs/264_v7_7_single_real_generation_activation_readiness_check.md","docs/archive/numbered_legacy/264_v7_7_single_real_generation_activation_readiness_check.md","validator-blocked","4","1","1","1","scripts_and_tests","scripts\validate_v7_7_single_real_generation_activation_readiness_check.js","tests\validation_checklist.md","docs/a5_templates/A5_SINGLE_REAL_GENERATION_TEMPLATE.md; scripts/validate_v7_7_single_real_generation_activation_readiness_check.js; tests/validation_checklist.md","false","false"
"docs/265_v7_8_a5_template_prompt_library_separation.md","docs/archive/numbered_legacy/265_v7_8_a5_template_prompt_library_separation.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_8_a5_template_prompt_library.js","","scripts/validate_v7_8_a5_template_prompt_library.js","false","false"
"docs/266_prompt_library_selection_guide.md","docs/archive/numbered_legacy/266_prompt_library_selection_guide.md","validator-blocked","3","1","1","1","scripts_and_tests","scripts\validate_v7_9_prompt_library_activation_ux.js","tests\validation_checklist.md","scripts/validate_v7_9_prompt_library_activation_ux.js; tests/validation_checklist.md","false","false"
"docs/267_v7_10_image_generation_plugin_call_library.md","docs/archive/numbered_legacy/267_v7_10_image_generation_plugin_call_library.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_10_image_generation_plugin_call_library.js","","scripts/validate_v7_10_image_generation_plugin_call_library.js","false","false"
"docs/268_v7_11_first_generation_prompt_correction.md","docs/archive/numbered_legacy/268_v7_11_first_generation_prompt_correction.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_11_prompt_correction.js","","scripts/validate_v7_11_prompt_correction.js","false","false"
"docs/269_v7_12_runner_model_override_preflight.md","docs/archive/numbered_legacy/269_v7_12_runner_model_override_preflight.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_12_runner_model_override_preflight.js","","scripts/validate_v7_12_runner_model_override_preflight.js","false","false"
"docs/270_v7_13_post_run_review_correction_loop.md","docs/archive/numbered_legacy/270_v7_13_post_run_review_correction_loop.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v7_13_post_run_review_correction_loop.js","","scripts/validate_v7_13_post_run_review_correction_loop.js","false","false"
"docs/271_v7_14_doubaogen_model_lock_enforcement.md","docs/archive/numbered_legacy/271_v7_14_doubaogen_model_lock_enforcement.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_14_doubaogen_model_lock_enforcement.js","","scripts/validate_v7_14_doubaogen_model_lock_enforcement.js","false","false"
"docs/272_v7_15_native_doubao_image_plugin.md","docs/archive/numbered_legacy/272_v7_15_native_doubao_image_plugin.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_15_native_doubao_image_plugin.js","","scripts/validate_v7_15_native_doubao_image_plugin.js","false","false"
"docs/273_v7_16_native_doubao_real_api_activation_preflight.md","docs/archive/numbered_legacy/273_v7_16_native_doubao_real_api_activation_preflight.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_16_native_doubao_real_api_activation_preflight.js","","scripts/validate_v7_16_native_doubao_real_api_activation_preflight.js","false","false"
"docs/274_v7_17_native_doubao_real_api_implementation_draft.md","docs/archive/numbered_legacy/274_v7_17_native_doubao_real_api_implementation_draft.md","validator-blocked","2","0","1","0","scripts_only","scripts\validate_v7_17_native_doubao_real_api_implementation_draft.js","","scripts/validate_v7_17_native_doubao_real_api_implementation_draft.js","false","false"
"docs/275_v7_18_local_native_doubao_env_setup.md","docs/archive/numbered_legacy/275_v7_18_local_native_doubao_env_setup.md","validator-blocked","5","0","1","0","scripts_only","scripts\validate_v7_18_local_native_doubao_env_setup.js","","scripts/validate_v7_18_local_native_doubao_env_setup.js","false","false"
"docs/276_v7_19_native_doubao_a5_runner_preflight.md","docs/archive/numbered_legacy/276_v7_19_native_doubao_a5_runner_preflight.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_19_native_doubao_a5_runner_preflight.js","","scripts/validate_v7_19_native_doubao_a5_runner_preflight.js","false","false"
"docs/277_v7_20_native_doubao_real_runner_implementation.md","docs/archive/numbered_legacy/277_v7_20_native_doubao_real_runner_implementation.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_20_native_doubao_real_runner_implementation.js","","scripts/validate_v7_20_native_doubao_real_runner_implementation.js","false","false"
"docs/278_v7_21_native_doubao_first_real_generation_post_run_review.md","docs/archive/numbered_legacy/278_v7_21_native_doubao_first_real_generation_post_run_review.md","validator-blocked","1","1","1","1","scripts_and_tests","scripts\validate_v7_21_native_doubao_first_real_generation_post_run_review.js","tests\schema_examples\v7_22_prompt_correction_no_watermark_unobstructed_product_v3.example.yaml","scripts/validate_v7_21_native_doubao_first_real_generation_post_run_review.js; tests/schema_examples/v7_22_prompt_correction_no_watermark_unobstructed_product_v3.example.yaml","false","false"
"docs/279_v7_22_prompt_correction_no_watermark_unobstructed_product_v3.md","docs/archive/numbered_legacy/279_v7_22_prompt_correction_no_watermark_unobstructed_product_v3.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v7_22_prompt_correction_no_watermark_unobstructed_product_v3.js","","scripts/validate_v7_22_prompt_correction_no_watermark_unobstructed_product_v3.js","false","false"
"docs/280_v7_23_prompt_quality_gate_v1.md","docs/archive/numbered_legacy/280_v7_23_prompt_quality_gate_v1.md","validator-blocked","4","0","1","0","scripts_only","scripts\validate_v7_23_prompt_quality_gate_v1.js","","scripts/validate_v7_23_prompt_quality_gate_v1.js","false","false"
"docs/281_v7_24_native_doubao_v3_post_run_review_accepted_candidate.md","docs/archive/numbered_legacy/281_v7_24_native_doubao_v3_post_run_review_accepted_candidate.md","validator-blocked","1","1","1","1","scripts_and_tests","scripts\validate_v7_24_native_doubao_v3_post_run_review_accepted_candidate.js","tests\schema_examples\v7_32_accepted_sample_registry_update.example.yaml","scripts/validate_v7_24_native_doubao_v3_post_run_review_accepted_candidate.js; tests/schema_examples/v7_32_accepted_sample_registry_update.example.yaml","false","false"
